p,r,true,value,estimate,frac_estimate,lci,frac_lci,uci,frac_uci
1,0,1239029,1207530.0925925926,0.9745777480531873,1097814.4268270726,0.8860280322955093,1317245.7583581125,1.0631274638108652
1,1,1313131,1156145.8333333333,0.8804497291841661,1073758.7745446207,0.8177088002222327,1238532.8921220459,0.9431906581460996
1,2,1338228,1274243.0555555555,0.952186813872939,1167933.5876909362,0.8727463389578877,1380552.5234201748,1.0316272887879905
1,3,1265149,1353101.851851852,1.0695197576347544,1232223.4971182598,0.9739749998761092,1473980.206585444,1.1650645153933996
1,4,1271689,1378666.6666666665,1.084122506891753,1207819.5394368812,0.9497758802953247,1549513.7938964518,1.2184691334881814
1,5,1320991,1321935.1851851854,1.000714755199078,1184216.2619889902,0.8964605072926237,1459654.1083813806,1.1049690031055326
1,6,1257131,1123553.240740741,0.8937439620379586,1050999.3439319453,0.8360300906842209,1196107.1375495365,0.9514578333916963
1,7,1365237,1198974.537037037,0.878217142545241,1035044.4555074202,0.758142692812618,1362904.618566654,0.9982915922778638
1,8,1256098,1128289.351851852,0.8982494613094296,1043341.4142026685,0.8306210297306965,1213237.2895010354,0.9658778928881626
1,9,1300620,1230370.3703703703,0.9459875831298691,1116422.7277260635,0.8583773336762955,1344318.0130146772,1.0335978325834427
2,0,1269594,1389844.9074074074,1.094716033162891,1286813.853358818,1.013563275628916,1492875.9614559968,1.175868790696866
2,1,1292496,1376527.7777777778,1.0650151163158554,1283209.2058773316,0.9928148372430797,1469846.349678224,1.137215395388631
2,2,1328153,1173206.0185185184,0.8833364970139121,1092858.4693988971,0.8228407942450133,1253553.5676381397,0.943832199782811
2,3,1265521,1323335.648148148,1.0456844636700207,1217264.4048796198,0.961868198852188,1429406.8914166763,1.129500728487853
2,4,1297704,1371282.4074074074,1.0566989139336918,1261545.9427290394,0.972136899269047,1481018.8720857755,1.1412609285983364
2,5,1313449,1235717.5925925926,0.9408188613281464,1105462.9038995656,0.8416488983581133,1365972.2812856196,1.0399888242981796
2,6,1380271,1383810.1851851852,1.0025641234114062,1246477.600784639,0.903067296773343,1521142.7695857314,1.1020609500494696
2,7,1285725,1205162.037037037,0.9373404398584745,1137009.0260865267,0.8843329841813192,1273315.0479875475,0.9903478955356296
2,8,1282197,1129766.2037037036,0.8811174910748533,1033100.861820589,0.8057270932786375,1226431.5455868181,0.9565078888710691
2,9,1287730,1267597.2222222222,0.9843656839727445,1228079.6101877138,0.9536778751661558,1307114.8342567307,1.015053492779333
3,0,1276929,1287076.388888889,1.0079467134734108,1210345.2576425462,0.9478563472538772,1363807.5201352318,1.0680370796929444
3,1,1269557,1142854.1666666667,0.900199177088281,1075982.7788829468,0.8475261676970367,1209725.5544503867,0.9528721864795253
3,2,1293662,1209541.6666666665,0.9349750295414617,1142840.318603454,0.8834149249212344,1276243.014729879,0.9865351341616891
3,3,1280725,1250740.740740741,0.976588058123907,1200891.376114683,0.9376652881100025,1300590.1053667988,1.0155108281378116
3,4,1291959,1313863.425925926,1.0169544280630625,1219101.2067569399,0.9436067295919917,1408625.6450949123,1.0903021265341333
3,5,1332402,1354324.0740740742,1.0164530480095904,1261008.19078608,0.9464172155145969,1447639.9573620684,1.0864888805045838
3,6,1266477,1254687.5,0.9906911061156263,1168505.2640147137,0.9226423093468841,1340869.7359852863,1.0587399028843685
3,7,1271160,1188229.1666666667,0.93475972077997,1136682.5413144955,0.8942088653784697,1239775.792018838,0.9753105761814704
3,8,1305401,1212418.9814814813,0.9287712982305677,1135824.0677821646,0.8700959075273916,1289013.8951807981,0.9874466889337439
3,9,1307122,1207606.4814814813,0.9238666945254393,1128165.6530895263,0.8630913205420201,1287047.3098734363,0.9846420685088586
4,0,1314617,1216111.111111111,0.9250687547103917,1169824.1252637128,0.8898592709996241,1262398.0969585092,0.9602782384211593
4,1,1302774,1304798.6111111112,1.0015540770011615,1244477.5523281288,0.955252063925231,1365119.6698940936,1.0478560900770921
4,2,1308939,1282543.9814814813,0.9798347986281113,1222269.9596724447,0.9337867995929869,1342818.003290518,1.0258827976632356
4,3,1327060,1302328.7037037036,0.9813638446669356,1236031.4204827968,0.9314058297912655,1368625.9869246103,1.0313218595426057
4,4,1297908,1238212.962962963,0.954006726950572,1176721.4812069074,0.9066293459990288,1299704.4447190184,1.001384107902115
4,5,1291619,1337518.5185185184,1.0355364225197357,1282273.2117620893,0.9927642840203569,1392763.8252749476,1.0783085610191145
4,6,1341868,1283282.4074074074,0.956340271477826,1206270.1344976109,0.8989484319602307,1360294.680317204,1.0137321109954214
4,7,1296536,1226703.7037037036,0.9461393310357009,1183646.4853685407,0.9129299035032893,1269760.9220388664,0.9793487585681127
4,8,1301780,1318039.351851852,1.0124900919140345,1232090.0725720385,0.9464656643764987,1403988.6311316653,1.0785145194515704
4,9,1294623,1375662.037037037,1.062596630090024,1310300.043672423,1.0121093505000476,1441024.030401651,1.1130839096800003
5,0,1283648,1268259.2592592593,0.9880117129144901,1188727.350336233,0.9260539885827213,1347791.1681822857,1.049969437246259
5,1,1298623,1218733.7962962962,0.9384816042040656,1146291.4294531182,0.8826976185183215,1291176.163139474,0.9942655898898095
5,2,1293730,1259270.8333333333,0.9733644835733369,1226020.5969685304,0.947663420472997,1292521.069698136,0.999065546673677
5,3,1261194,1239715.2777777778,0.9829695334562151,1183932.6037598066,0.9387394831880002,1295497.951795749,1.02719958372443
5,4,1308901,1173409.7222222222,0.8964847014573465,1119612.090690966,0.8553833259283674,1227207.3537534785,0.9375860769863256
