p,r,true,value,estimate,frac_estimate,lci,frac_lci,uci,frac_uci
2,5,1313449,1217511.5,0.926957575056207,1088481.85,0.8287203005217562,1376370.85,1.0479058189545236
3,5,1332402,1299283.0,0.975143387656278,1183037.5,0.8878983219779015,1438790.4499999997,1.0798471107068286
4,5,1291619,1342767.0,1.0395999129774338,1263492.5499999998,0.9782238802619038,1428126.75,1.1056873195578572
5,5,1316985,1306422.5,0.9919797871653815,1227404.1,0.9319803186824452,1392676.8499999999,1.0574735855002144
6,5,1265142,1231372.5,0.9733077393683871,1171836.0,0.9262485950193733,1295045.45,1.0236364376488962
7,5,1284905,1332304.5,1.0368894976671428,1290001.85,1.0039667134924373,1375013.4000000001,1.0701284530762976
8,5,1296879,1307138.5,1.0079109153591044,1246973.1500000001,0.9615184994128212,1373364.6500000001,1.0589767048429346
9,5,1267120,1225491.5,0.9671471525980175,1176897.4500000002,0.9287971541764002,1279963.7,1.0101361354883516
10,5,1324062,1356306.5,1.0243527115799713,1301527.2,0.9829805552912174,1417776.85,1.0707782943699011
1,6,1257131,1109427.5,0.8825074713772868,949730.7000000001,0.7554747277730006,1302525.0999999999,1.0361092837580173
2,6,1380271,1308209.0,0.9477914119763438,1173295.6500000001,0.8500473095500812,1469052.7,1.0643219338811
3,6,1266477,1234003.5,0.9743591869414131,1145598.4500000002,0.9045552741976366,1333182.0999999999,1.0526698076633052
4,6,1341868,1263500.5,0.941598204890496,1182982.45,0.8815937558686845,1353589.1500000001,1.008734950084509
5,6,1336145,1291950.5,0.9669238742801118,1216071.05,0.9101340423382193,1374092.0499999998,1.028400398160379
6,6,1304535,1318723.5,1.0108762892524923,1250729.7,0.9587551886304315,1393370.15,1.0680971763885214
7,6,1281975,1271097.5,0.9915150451451862,1215999.85,0.9485363209110943,1329054.15,1.0367239220733633
8,6,1296480,1289819.0,0.9948622423793657,1233533.85,0.9514484218807849,1350556.6500000001,1.041710361902999
9,6,1274358,1374570.0,1.0786372432236466,1317862.7999999998,1.034138601554665,1437207.0,1.1277890514282485 
10,6,1261934,1261645.0,0.9997709864382764,1216044.4500000002,0.9636355387841204,1310241.25,1.0382803300331078
1,7,1365237,1151658.5,0.8435593966468825,985595.25,0.721922457419481,1355558.55,0.9929107913131566
2,7,1285725,1139508.5,0.8862770032471952,1027379.75,0.7990664800015556,1264529.5,0.9835147484882071
3,7,1271160,1220969.5,0.9605159853991629,1127013.05,0.886602040655779,1323640.9,1.0412858334120016
4,7,1296536,1231925.5,0.9501668291509068,1156707.05,0.8921518955123499,1315998.1,1.015010844280452
5,7,1295100,1215638.5,0.9386445062157363,1146620.7,0.885353022932592,1289665.4,0.9958037217203304
6,7,1282677,1347530.5,1.0505610531723888,1272444.25,0.9920223485725557,1430033.0499999998,1.1148816498619682
7,7,1282181,1289718.5,1.005878655197667,1232427.9,0.9611965081373066,1351944.9000000001,1.0544103367621265
8,7,1291614,1334710.0,1.0333660056332619,1277969.85,0.9894363563727244,1396773.5,1.0814171261692735
9,7,1287574,1295099.0,1.0058443242873807,1244676.6,0.9666835459554171,1348242.1,1.0471181462191688
10,7,1315975,1351304.0,1.0268462546780903,1300538.8,0.9882701419099907,1406710.05,1.0689489162028154
1,8,1256098,1113126.0,0.8861776708505228,966118.5,0.7691426146686007,1284061.2,1.0222619572676654
2,8,1282197,1115352.5,0.8698760798847603,1007239.25,0.7855573285540366,1241752.05,0.9684565242314559
3,8,1305401,1256490.5,0.9625322027484275,1162385.3,0.8904430899011109,1360325.9,1.0420751171479108
4,8,1301780,1256310.0,0.9650709029175437,1166788.4000000001,0.8963022937823596,1359478.3,1.044322619797508
5,8,1269986,1359698.0,1.0706401487890418,1280191.4,1.0080358366155218,1449561.55,1.1413996296022162
6,8,1294374,1356220.5,1.0477810122885658,1286459.8499999999,0.9938857316355241,1434518.5,1.1082720295679611
7,8,1286827,1276133.0,0.9916896366022783,1214589.7,0.9438640159088983,1342819.5,1.0435120649473473
8,8,1303054,1299853.5,0.9975438469932942,1247127.6500000001,0.9570805584419373,1356297.35,1.0408604324916697
9,8,1292640,1274254.5,0.9857767823988117,1222234.7,0.9455337139497462,1329751.05,1.0287095014853325
10,8,1329829,1290781.5,0.9706372022267524,1240082.2,0.9325125260465819,1347815.05,1.0135250848041366
1,9,1300620,1197715.5,0.9208804262582461,1028205.4500000001,0.7905502375790009,1393288.2,1.0712492503575217
2,9,1287730,1232656.0,0.957231717829048,1122149.9,0.8714170672423567,1356320.15,1.0532643877210284
3,9,1307122,1203625.0,0.9208207038057656,1114155.55,0.8523730378648665,1303936.55,0.9975630048304597
4,9,1294623,1361395.0,1.0515764048684444,1269111.75,0.9802944563784206,1462772.5,1.1298829852397185
5,9,1288256,1284038.0,0.9967258060509713,1208338.8499999999,0.9379648532589795,1367663.7,1.0616396896269065
6,9,1277725,1258372.0,0.9848535482987341,1187411.6,0.929317028312039,1338983.5,1.0479434150541
7,9,1261508,1316023.0,1.0432141532197972,1252494.1500000001,0.992854702467206,1381732.0,1.0953018133852501
8,9,1275968,1338550.0,1.0490466845563524,1282786.7,1.0053439427948037,1399088.2,1.096491604805136
9,9,1301752,1295660.0,0.9953201531474505,1242486.65,0.9544726261223335,1352874.75,1.039272265377737
10,9,1284176,1313433.0,1.0227827026824983,1266226.75,0.9860227492181757,1364987.1,1.0629283680741581
